STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhcomp,Household composition,rskpovth,Risk of poverty threshold,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,MT,Malta,2016,,35.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,MT,Malta,2017,,30.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,MT,Malta,2018,,31.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,MT,Malta,2019,,38.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,MT,Malta,2020,,31.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,MT,Malta,2023,,35.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2012,,16.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2013,,18.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2014,,17.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2015,,16.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2016,,16.3,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2017,,17.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2018,,17.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2019,,17.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2020,,16.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NL,Netherlands,2023,,18.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2012,,12.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2013,,11.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2014,,8.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2015,,10.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2016,,7.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2017,,9.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2018,,10.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2019,,9.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2020,,8.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,NO,Norway,2023,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2012,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2013,,12.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2014,,12.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2015,,11.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2016,,9.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2017,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2018,,14.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2019,,15.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PL,Poland,2023,,8.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2012,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2013,,18.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2014,,13.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2015,,11.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2016,,12.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2017,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2018,,13.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2019,,11.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2020,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,PT,Portugal,2023,,16.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2012,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2013,,15.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2014,,14.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2015,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2016,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2017,,14.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2018,,16.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2019,,14.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2020,,12.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RO,Romania,2023,,12.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2013,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2014,,13.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2015,,14.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2016,,15.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2017,,15.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2018,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2019,,15.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2020,,17.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,RS,Serbia,2023,,17.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2012,,10.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2013,,9.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2014,,11.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2015,,10.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2016,,7.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2017,,9.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2018,,8.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2019,,8.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2020,,7.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SE,Sweden,2023,,5.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2012,,21.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2013,,18.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2014,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2015,,16.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2016,,17.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2017,,21.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2018,,17.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2019,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2020,,21.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SI,Slovenia,2023,,20.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2012,,14.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2013,,14.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2014,,12.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2015,,11.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2016,,9.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2017,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2018,,11.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2019,,10.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2020,,9.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,SK,Slovakia,2023,,5.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2012,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2013,,20.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2014,,15.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2015,,14.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2016,,17.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2017,,15.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2018,,17.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2019,,19.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2020,,17.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,TR,Türkiye,2023,,15.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2012,,7.3,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2013,,7.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2014,,6.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2015,,7.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2016,,8.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2017,,12.4,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,UK,United Kingdom,2018,,13.0,,u,low reliability,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,F1,One single female,TOTAL,Total,PC,Percentage,XK,Kosovo*,2018,,14.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,M1,One single male,TOTAL,Total,PC,Percentage,AL,Albania,2017,,5.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,M1,One single male,TOTAL,Total,PC,Percentage,AL,Albania,2018,,8.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,M1,One single male,TOTAL,Total,PC,Percentage,AL,Albania,2019,,4.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,M1,One single male,TOTAL,Total,PC,Percentage,AL,Albania,2020,,3.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,M1,One single male,TOTAL,Total,PC,Percentage,AL,Albania,2023,,6.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,M1,One single male,TOTAL,Total,PC,Percentage,AT,Austria,2012,,10.5,,,,,
